Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
    257.00, 570104.00,      1.00,    599.20,   1404.20,      2.34,    721.54,     27.20,    180.40,    244.40,    147.20,   1184.50,    383.20,     39.00,    148.00,    196.20,    455.90,     21.70,     17.30,     17.00,    131.00,      4.50,     33.70,     52.50,    105.50,      0.80,         0,     51.10,     20.80,  63255.00,         0,         0,         0,     57.00,WEBER                          ,Pleasant View                                               ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,      9.00,Pleasant View                                
    258.00, 570105.00,      1.00,    119.30,    263.50,      2.21,    147.48,      4.00,     36.70,     50.10,     28.50,    236.80,    355.20,     46.70,     92.00,    216.50,    387.90,     29.00,     17.70,     34.80,     57.20,     19.50,     41.30,     31.30,    124.30,      1.20,         0,     27.60,      4.00,  90010.00,         0,         0,         0,     57.00,WEBER                          ,Pleasant View                                               ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,      9.00,Pleasant View                                
    259.00, 570106.00,      1.00,    195.30,    523.80,      2.68,    255.93,      7.20,     50.30,     88.10,     49.70,    400.50,    152.30,     34.30,     22.70,     95.30,    175.50,     28.30,      6.00,      8.70,     14.00,     14.00,     14.00,     17.80,     49.50,      1.50,         0,     14.80,      6.80,  60933.00,         0,         0,         0,     57.00,WEBER                          ,Pleasant View                                               ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,      9.00,Pleasant View                                
    260.00, 570107.00,      1.00,   1412.50,   2768.90,      1.96,   1608.96,     51.30,    508.50,    560.90,    292.00,   2652.20,      1.30,      1.00,         0,      0.30,    116.50,         0,      1.00,         0,         0,         0,      0.20,      0.20,         0,         0,         0,     65.50,     49.70,  93399.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    261.00, 570108.00,      1.00,    357.50,    948.60,      2.65,    513.87,      7.90,     84.70,    161.70,    103.30,    769.60,         0,         0,         0,         0,     63.50,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     51.00,     12.50, 111812.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    262.00, 570109.00,      1.00,    603.50,   1684.70,      2.79,    896.60,     11.80,    128.10,    285.40,    178.10,   1322.50,         0,         0,         0,         0,    109.90,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     88.60,     21.30, 111812.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    263.00, 570110.00,      1.00,    630.30,   1746.90,      2.77,    906.21,     15.10,    144.10,    293.50,    177.70,   1352.90,      5.20,      2.00,      1.00,      2.20,     88.80,      2.00,         0,         0,      1.00,      1.20,         0,      0.20,      0.80,         0,         0,     61.60,     22.00,  93800.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    264.00, 570111.00,      1.00,    966.80,   2712.10,      2.81,   1402.16,     22.70,    219.70,    449.50,    274.70,   2080.40,         0,         0,         0,         0,     93.80,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     59.60,     34.20,  94584.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    265.00, 570112.00,      1.00,    517.80,   1445.20,      2.79,    769.88,     10.30,    107.00,    247.50,    153.10,   1137.60,    164.80,      3.50,      3.80,    157.50,    218.80,      3.50,         0,         0,      3.80,     28.70,    101.80,      3.00,     24.00,         0,         0,     35.80,     18.20, 105281.00,    789.00,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    266.00, 570113.00,      1.00,    327.80,    940.10,      2.87,    481.47,      7.40,     71.40,    154.60,     94.40,    711.10,     14.70,         0,         0,     14.70,     47.80,         0,         0,         0,         0,      1.30,      0.30,      5.80,      7.20,      0.20,         0,     21.50,     11.50,  94424.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    267.00, 570114.00,      1.00,    330.30,    925.70,      2.80,    484.82,      7.20,     70.00,    157.40,     95.70,    719.80,         0,         0,         0,         0,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     18.30,     11.70,  97076.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
    268.00, 570115.00,      1.00,    162.70,    451.10,      2.77,    240.61,      3.30,     34.80,     77.20,     47.30,    354.80,         0,         0,         0,         0,     14.60,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      8.60,      6.00, 105241.00,         0,         0,         0,     57.00,WEBER                          ,North Ogden                                                 ,      4.00,Weber County - North and West  ,     10.00,North Ogden                    ,     11.00,North Ogden                                  
