merged_point_id,segment_ids_with_directions,geometry,stop_xy,segment_id,direction,travelDirection
1596,2046_001.4_N,POINT (-111.90952964586097 40.44976490789757),422880_4478080,2046_001.4,N,SB
1597,2046_002.0_N,POINT (-111.9130939724474 40.45253893012545),422580_4478380,2046_002.0,N,SB
1598,2046_002.3_N,POINT (-111.89673261098525 40.48231148144695),424000_4481680,2046_002.3,N,SB
1599,2168_000.0_N,POINT (-111.94842265936204 40.67897902317159),419840_4503560,2168_000.0,N,SB
1601,2047_000.7_N,POINT (-111.92933234601166 40.679727035812256),421460_4503620,2047_000.7,N,SB
1602,2048_000.0_N,POINT (-111.86577127523923 40.51191501951066),426660_4484940,2048_000.0,N,SB
1602,2059_000.9_N,POINT (-111.86577127523923 40.51191501951066),426660_4484940,2059_000.9,N,SB
1603,2048_000.8_N,POINT (-111.86415647182177 40.52505477595066),426800_4486400,2048_000.8,N,SB
1604,2049_000.0_N,POINT (-111.88174709308045 40.54432322910234),425340_4488540,2049_000.0,N,SB
1604,2053_000.0_N,POINT (-111.88174709308045 40.54432322910234),425340_4488540,2053_000.0,N,SB
1605,2049_000.5_N,POINT (-111.87956869894693 40.54432429302025),425520_4488540,2049_000.5,N,SB
1605,2049_000.6_N,POINT (-111.87956869894693 40.54432429302025),425520_4488540,2049_000.6,N,SB
1606,2049_001.5_N,POINT (-111.85345523690992 40.5442834419137),427740_4488520,2049_001.5,N,SB
1606,2049_002.0_N,POINT (-111.85345523690992 40.5442834419137),427740_4488520,2049_002.0,N,SB
1606,2068_001.8_N,POINT (-111.85345523690992 40.5442834419137),427740_4488520,2068_001.8,N,SB
1607,2062_002.1_N,POINT (-111.84381150434649 40.54425788429446),428540_4488500,2062_002.1,N,SB
1608,2049_002.5_N,POINT (-111.83079819107813 40.54668367336064),429660_4488760,2049_002.5,N,SB
1608,WFRC_8104_N,POINT (-111.83079819107813 40.54668367336064),429660_4488760,WFRC_8104,N,SB
1609,2049_003.2_N,POINT (-111.83454215266748 40.55631591615714),429340_4489840,2049_003.2,N,SB
1609,2216_000.0_N,POINT (-111.83454215266748 40.55631591615714),429340_4489840,2216_000.0,N,SB
1610,2050_000.9_N,POINT (-111.89757105917326 40.50070016343253),423940_4483720,2050_000.9,N,SB
1610,2050_002.0_N,POINT (-111.89757105917326 40.50070016343253),423940_4483720,2050_002.0,N,SB
1610,2211_000.0_N,POINT (-111.89757105917326 40.50070016343253),423940_4483720,2211_000.0,N,SB
1612,2050_001.1_N,POINT (-111.90093367981889 40.49001479330775),423640_4482540,2050_001.1,N,SB
1612,WFRC_8424_N,POINT (-111.90093367981889 40.49001479330775),423640_4482540,WFRC_8424,N,SB
1613,2050_001.4_N,POINT (-111.89551195172395 40.49580255395482),424120_4483180,2050_001.4,N,SB
1613,WFRC_8427_N,POINT (-111.89551195172395 40.49580255395482),424120_4483180,WFRC_8427,N,SB
1613,WFRC_8428_N,POINT (-111.89551195172395 40.49580255395482),424120_4483180,WFRC_8428,N,SB
1614,2086_001.0_N,POINT (-111.86270770851674 40.595056524691614),427000_4494160,2086_001.0,N,SB
1614,2086_001.5_N,POINT (-111.86270770851674 40.595056524691614),427000_4494160,2086_001.5,N,SB
1615,2051_000.0_N,POINT (-111.8626049536391 40.6095874303465),427020_4495780,2051_000.0,N,SB
1615,2092_001.0_N,POINT (-111.8626049536391 40.6095874303465),427020_4495780,2092_001.0,N,SB
1616,2051_001.0_N,POINT (-111.86196992341378 40.61894949336515),427100_4496820,2051_001.0,N,SB
1617,2052_000.0_N,POINT (-111.88178826254786 40.51326288409681),425300_4485100,2052_000.0,N,SB
1617,2059_000.0_N,POINT (-111.88178826254786 40.51326288409681),425300_4485100,2059_000.0,N,SB
1618,2055_000.0_N,POINT (-111.88176467955729 40.53702327112403),425320_4487740,2055_000.0,N,SB
1618,2055_000.5_N,POINT (-111.88176467955729 40.53702327112403),425320_4487740,2055_000.5,N,SB
1619,2054_000.8_N,POINT (-111.9622523265658 40.496831054380934),418460_4483340,2054_000.8,N,SB
1620,2057_000.0_N,POINT (-111.89585868967083 40.43584895070274),424020_4476520,2057_000.0,N,SB
1621,2057_000.3_N,POINT (-111.90636257870554 40.443890556181245),423140_4477420,2057_000.3,N,SB
1622,2057_001.1_N,POINT (-111.91393104524586 40.4523972395481),422500_4478380,2057_001.1,N,SB
1624,2057_001.9_N,POINT (-111.91234478600396 40.4667062747879),422660_4479960,2057_001.9,N,SB
1625,2058_000.0_N,POINT (-112.01742369739718 40.534366813979915),413840_4487560,2058_000.0,N,SB
1625,2067_000.0_N,POINT (-112.01742369739718 40.534366813979915),413840_4487560,2067_000.0,N,SB
1626,2059_001.5_N,POINT (-111.85327358378292 40.511534115983515),427720_4484880,2059_001.5,N,SB
1626,2068_000.0_N,POINT (-111.85327358378292 40.511534115983515),427720_4484880,2068_000.0,N,SB
1628,2060_000.4_N,POINT (-112.0627612061198 40.53694956623763),410000_4487900,2060_000.4,N,SB
1628,WFRC_8357_N,POINT (-112.0627612061198 40.53694956623763),410000_4487900,WFRC_8357,N,SB
1629,2060_000.9_N,POINT (-112.05326499435272 40.53693676744533),410800_4487880,2060_000.9,N,SB
1629,WFRC_8379_N,POINT (-112.05326499435272 40.53693676744533),410800_4487880,WFRC_8379,N,SB
1630,WFRC_8014_N,POINT (-112.04379152707033 40.53692396885854),411600_4487880,WFRC_8014,N,SB
1631,2060_001.4_N,POINT (-112.03297854684047 40.53695022526972),412520_4487860,2060_001.4,N,SB
1631,2083_001.2_N,POINT (-112.03297854684047 40.53695022526972),412520_4487860,2083_001.2,N,SB
1632,2060_001.9_N,POINT (-112.02274259622827 40.5369521940172),413380_4487860,2060_001.9,N,SB
1632,2153_005.7_N,POINT (-112.02274259622827 40.5369521940172),413380_4487860,2153_005.7,N,SB
1633,2060_002.8_N,POINT (-112.01232885872868 40.5418008136015),414280_4488380,2060_002.8,N,SB
1633,WFRC_8407_N,POINT (-112.01232885872868 40.5418008136015),414280_4488380,WFRC_8407,N,SB
1634,2060_003.1_N,POINT (-112.00948009553674 40.543375584356525),414520_4488560,2060_003.1,N,SB
1635,2060_003.3_N,POINT (-112.00172328430234 40.54617590118491),415180_4488860,2060_003.3,N,SB
1635,2156_000.0_N,POINT (-112.00172328430234 40.54617590118491),415180_4488860,2156_000.0,N,SB
1636,2060_003.8_N,POINT (-111.99769759986704 40.54672027079244),415520_4488920,2060_003.8,N,SB
1636,2060_004.0_N,POINT (-111.99769759986704 40.54672027079244),415520_4488920,2060_004.0,N,SB
1637,2060_004.6_N,POINT (-111.9862781504671 40.54422867103991),416480_4488640,2060_004.6,N,SB
1637,2107_001.0_N,POINT (-111.9862781504671 40.54422867103991),416480_4488640,2107_001.0,N,SB
1638,2073_000.0_N,POINT (-111.89396182484471 40.55137422005125),424300_4489340,2073_000.0,N,SB
1639,2068_002.9_N,POINT (-111.85337016640527 40.55150884989505),427740_4489320,2068_002.9,N,SB
1640,2062_000.5_N,POINT (-111.85481640902287 40.52816842342341),427600_4486740,2062_000.5,N,SB
1640,2068_001.5_N,POINT (-111.85481640902287 40.52816842342341),427600_4486740,2068_001.5,N,SB
1641,2062_000.9_N,POINT (-111.84377835147744 40.53973390562049),428540_4488000,2062_000.9,N,SB
1642,2062_002.4_N,POINT (-111.84382967670308 40.55737184624235),428560_4489960,2062_002.4,N,SB
1642,2078_002.8_N,POINT (-111.84382967670308 40.55737184624235),428560_4489960,2078_002.8,N,SB
1643,2063_000.0_N,POINT (-111.91966819945542 40.572441186069845),422160_4491700,2063_000.0,N,SB
1643,2080_003.0_N,POINT (-111.91966819945542 40.572441186069845),422160_4491700,2080_003.0,N,SB
1644,2156_002.0_N,POINT (-112.00511608751569 40.5659785836871),414920_4491060,2156_002.0,N,SB
1644,WFRC_8365_N,POINT (-112.00511608751569 40.5659785836871),414920_4491060,WFRC_8365,N,SB
1645,2065_000.0_N,POINT (-111.99977739105115 40.56598995876576),415360_4491060,2065_000.0,N,SB
1645,2117_001.1_N,POINT (-111.99977739105115 40.56598995876576),415360_4491060,2117_001.1,N,SB
1646,2065_000.3_N,POINT (-111.98634138563942 40.565994025725075),416500_4491040,2065_000.3,N,SB
1646,2107_002.8_N,POINT (-111.98634138563942 40.565994025725075),416500_4491040,2107_002.8,N,SB
1647,2066_005.4_N,POINT (-111.92915412085733 40.572466622667854),421360_4491720,2066_005.4,N,SB
1647,2080_002.5_N,POINT (-111.92915412085733 40.572466622667854),421360_4491720,2080_002.5,N,SB
1648,2066_007.1_N,POINT (-111.9291825032151 40.59501205986618),421380_4494220,2066_007.1,N,SB
1648,WFRC_8488_N,POINT (-111.9291825032151 40.59501205986618),421380_4494220,WFRC_8488,N,SB
1649,2066_007.6_N,POINT (-111.92918821002985 40.60231083328828),421380_4495020,2066_007.6,N,SB
1650,2066_008.2_N,POINT (-111.92920045325637 40.60938055168843),421400_4495820,2066_008.2,N,SB
1650,2105_000.5_N,POINT (-111.92920045325637 40.60938055168843),421400_4495820,2105_000.5,N,SB
1651,2066_009.6_N,POINT (-111.92922014956771 40.62986985137935),421420_4498080,2066_009.6,N,SB
1652,2066_010.0_N,POINT (-111.92925413881555 40.637950319133616),421420_4498980,2066_010.0,N,SB
1653,2153_005.4_N,POINT (-112.022063067867 40.53405496044197),413440_4487540,2153_005.4,N,SB
1654,2067_000.5_N,POINT (-112.00910574615904 40.53694222197999),414540_4487840,2067_000.5,N,SB
1655,2067_000.7_N,POINT (-111.99844843385405 40.53696929859195),415440_4487840,2067_000.7,N,SB
1655,2067_001.3_N,POINT (-111.99844843385405 40.53696929859195),415440_4487840,2067_001.3,N,SB
1656,2067_001.9_N,POINT (-111.98627832496842 40.536906268419116),416480_4487820,2067_001.9,N,SB
1656,WFRC_8004_N,POINT (-111.98627832496842 40.536906268419116),416480_4487820,WFRC_8004,N,SB
1658,2082_002.7_N,POINT (-111.85262542069403 40.50313454169867),427760_4483960,2082_002.7,N,SB
1659,2068_000.6_N,POINT (-111.85339047501064 40.52519335005209),427720_4486400,2068_000.6,N,SB
1660,2068_003.4_N,POINT (-111.85326240661048 40.55877099220567),427760_4490120,2068_003.4,N,SB
1660,2078_001.8_N,POINT (-111.85326240661048 40.55877099220567),427760_4490120,2078_001.8,N,SB
1660,2078_002.3_N,POINT (-111.85326240661048 40.55877099220567),427760_4490120,2078_002.3,N,SB
1661,2068_003.9_N,POINT (-111.85311327261454 40.565538579723786),427780_4490880,2068_003.9,N,SB
1662,2068_005.4_N,POINT (-111.85314907234554 40.59504734690335),427820_4494160,2068_005.4,N,SB
1662,2086_002.0_N,POINT (-111.85314907234554 40.59504734690335),427820_4494160,2086_002.0,N,SB
1663,2068_006.4_N,POINT (-111.85339702811486 40.610548597867584),427800_4495880,2068_006.4,N,SB
1663,2092_001.5_N,POINT (-111.85339702811486 40.610548597867584),427800_4495880,2092_001.5,N,SB
1663,2092_002.0_N,POINT (-111.85339702811486 40.610548597867584),427800_4495880,2092_002.0,N,SB
1664,2068_007.5_N,POINT (-111.85804227154655 40.61800490321793),427420_4496700,2068_007.5,N,SB
1664,2230_000.4_N,POINT (-111.85804227154655 40.61800490321793),427420_4496700,2230_000.4,N,SB
1665,2068_008.1_N,POINT (-111.85613104052781 40.62204713790854),427580_4497160,2068_008.1,N,SB
1666,2068_008.5_N,POINT (-111.85479701674035 40.626068311689025),427700_4497600,2068_008.5,N,SB
1666,2116_001.7_N,POINT (-111.85479701674035 40.626068311689025),427700_4497600,2116_001.7,N,SB
1666,2116_002.0_N,POINT (-111.85479701674035 40.626068311689025),427700_4497600,2116_002.0,N,SB
1667,2068_008.8_N,POINT (-111.85470167309965 40.63157331232831),427720_4498220,2068_008.8,N,SB
1667,2124_003.5_N,POINT (-111.85470167309965 40.63157331232831),427720_4498220,2124_003.5,N,SB
1668,2068_009.1_N,POINT (-111.8546684773295 40.63471938189118),427720_4498560,2068_009.1,N,SB
1668,2182_000.0_N,POINT (-111.8546684773295 40.63471938189118),427720_4498560,2182_000.0,N,SB
1669,2068_009.3_N,POINT (-111.8546103107882 40.64045111720116),427740_4499200,2068_009.3,N,SB
1670,2068_009.7_N,POINT (-111.85450649938367 40.64946593205202),427760_4500200,2068_009.7,N,SB
1670,2122_001.8_N,POINT (-111.85450649938367 40.64946593205202),427760_4500200,2122_001.8,N,SB
1671,2071_001.8_N,POINT (-112.02420082452265 40.55431368282564),413280_4489780,2071_001.8,N,SB
1671,WFRC_8341_N,POINT (-112.02420082452265 40.55431368282564),413280_4489780,WFRC_8341,N,SB
1672,2071_002.1_N,POINT (-112.02155305846536 40.55576171408892),413520_4489940,2071_002.1,N,SB
1672,WFRC_8358_N,POINT (-112.02155305846536 40.55576171408892),413520_4489940,WFRC_8358,N,SB
1673,2071_002.3_N,POINT (-112.0147660350158 40.55958515100574),414100_4490360,2071_002.3,N,SB
1673,WFRC_8359_N,POINT (-112.0147660350158 40.55958515100574),414100_4490360,WFRC_8359,N,SB
1674,2071_002.8_N,POINT (-112.00513529999583 40.562169896355925),414900_4490640,2071_002.8,N,SB
1674,2156_001.3_N,POINT (-112.00513529999583 40.562169896355925),414900_4490640,2156_001.3,N,SB
1675,2071_003.3_N,POINT (-111.99981366258682 40.56218806042203),415360_4490640,2071_003.3,N,SB
1675,2117_000.0_N,POINT (-111.99981366258682 40.56218806042203),415360_4490640,2117_000.0,N,SB
1676,2071_003.6_N,POINT (-111.98633204681515 40.56238071070241),416500_4490640,2071_003.6,N,SB
1676,2071_004.4_N,POINT (-111.98633204681515 40.56238071070241),416500_4490640,2071_004.4,N,SB
1676,2107_001.5_N,POINT (-111.98633204681515 40.56238071070241),416500_4490640,2107_001.5,N,SB
1677,2072_000.4_N,POINT (-111.86628648059548 40.52507305960243),426620_4486400,2072_000.4,N,SB
1678,2072_000.5_N,POINT (-111.85880311972618 40.525320450484834),427260_4486420,2072_000.5,N,SB
1678,2072_000.8_N,POINT (-111.85880311972618 40.525320450484834),427260_4486420,2072_000.8,N,SB
1679,2072_001.1_N,POINT (-111.83429074249341 40.52606345365809),429340_4486480,2072_001.1,N,SB
1679,2082_002.9_N,POINT (-111.83429074249341 40.52606345365809),429340_4486480,2082_002.9,N,SB
1681,2073_000.4_N,POINT (-111.8939063241129 40.55892309287753),424320_4490180,2073_000.4,N,SB
1681,2078_000.1_N,POINT (-111.8939063241129 40.55892309287753),424320_4490180,2078_000.1,N,SB
1682,2074_000.0_N,POINT (-111.83249554336979 40.539936472579775),429500_4488020,2074_000.0,N,SB
1682,WFRC_8015_N,POINT (-111.83249554336979 40.539936472579775),429500_4488020,WFRC_8015,N,SB
1683,2074_000.6_N,POINT (-111.80409841759885 40.550509113454105),431920_4489180,2074_000.6,N,SB
1684,2076_000.0_N,POINT (-111.85438273400531 40.665724708234755),427780_4502000,2076_000.0,N,SB
1684,2144_000.0_N,POINT (-111.85438273400531 40.665724708234755),427780_4502000,2144_000.0,N,SB
1685,2076_001.0_N,POINT (-111.85409315808782 40.68707001029217),427840_4504380,2076_001.0,N,SB
1685,2172_012.2_N,POINT (-111.85409315808782 40.68707001029217),427840_4504380,2172_012.2,N,SB
1686,2076_002.8_N,POINT (-111.8548978089672 40.702618242754895),427780_4506100,2076_002.8,N,SB
1687,2076_003.0_N,POINT (-111.85464841060386 40.71070255776623),427800_4507000,2076_003.0,N,SB
1687,2266_004.3_N,POINT (-111.85464841060386 40.71070255776623),427800_4507000,2266_004.3,N,SB
1688,2076_003.6_N,POINT (-111.85345087022951 40.71269059416167),427920_4507220,2076_003.6,N,SB
1688,2262_002.3_N,POINT (-111.85345087022951 40.71269059416167),427920_4507220,2262_002.3,N,SB
1689,2076_004.2_N,POINT (-111.85383008242435 40.72540440845823),427900_4508620,2076_004.2,N,SB
1690,2076_004.6_N,POINT (-111.85381003606565 40.733507893752616),427900_4509520,2076_004.6,N,SB
1690,2254_005.2_N,POINT (-111.85381003606565 40.733507893752616),427900_4509520,2254_005.2,N,SB
1690,2254_005.5_N,POINT (-111.85381003606565 40.733507893752616),427900_4509520,2254_005.5,N,SB
1691,2076_005.1_N,POINT (-111.85389065022878 40.741637108174416),427900_4510420,2076_005.1,N,SB
1691,2290_008.7_N,POINT (-111.85389065022878 40.741637108174416),427900_4510420,2290_008.7,N,SB
1692,2076_005.7_N,POINT (-111.85389075430989 40.74979429274513),427920_4511340,2076_005.7,N,SB
1692,2306_001.8_N,POINT (-111.85389075430989 40.74979429274513),427920_4511340,2306_001.8,N,SB
1693,2076_006.3_N,POINT (-111.8538889841477 40.75197075448671),427920_4511580,2076_006.3,N,SB
1693,2292_005.0_N,POINT (-111.8538889841477 40.75197075448671),427920_4511580,2292_005.0,N,SB
1693,2292_005.6_N,POINT (-111.8538889841477 40.75197075448671),427920_4511580,2292_005.6,N,SB
1694,2076_006.4_N,POINT (-111.85388773240548 40.75631543749111),427920_4512060,2076_006.4,N,SB
1695,2076_006.9_N,POINT (-111.85388405333082 40.760658560567805),427920_4512540,2076_006.9,N,SB
1696,2076_007.0_N,POINT (-111.85388346285758 40.762828534280516),427920_4512780,2076_007.0,N,SB
1697,2076_007.2_N,POINT (-111.85388169492292 40.76501521998838),427940_4513020,2076_007.2,N,SB
1697,2322_004.5_N,POINT (-111.85388169492292 40.76501521998838),427940_4513020,2322_004.5,N,SB
1698,2076_007.3_N,POINT (-111.85387986707846 40.767181617086266),427940_4513260,2076_007.3,N,SB
1698,2326_002.1_N,POINT (-111.85387986707846 40.767181617086266),427940_4513260,2326_002.1,N,SB
1699,2076_007.5_N,POINT (-111.85392732036492 40.76935203283681),427940_4513500,2076_007.5,N,SB
1700,2077_000.0_N,POINT (-111.84382697494554 40.6251220009435),428640_4497480,2077_000.0,N,SB
1701,2082_010.6_N,POINT (-111.8338110986559 40.615434560087856),429460_4496400,2082_010.6,N,SB
1701,2218_000.0_N,POINT (-111.8338110986559 40.615434560087856),429460_4496400,2218_000.0,N,SB
1702,2079_000.0_N,POINT (-111.85980777721817 40.68705371598179),427340_4504380,2079_000.0,N,SB
1703,2094_001.8_N,POINT (-111.96728319070522 40.573223867785885),418120_4491840,2094_001.8,N,SB
1704,2080_001.5_N,POINT (-111.94820035197017 40.57324200155216),419740_4491820,2080_001.5,N,SB
1704,2085_001.2_N,POINT (-111.94820035197017 40.57324200155216),419740_4491820,2085_001.2,N,SB
1705,2080_003.9_N,POINT (-111.90443627103821 40.56970703256982),423440_4491380,2080_003.9,N,SB
1705,2093_002.7_N,POINT (-111.90443627103821 40.56970703256982),423440_4491380,2093_002.7,N,SB
1706,2087_000.0_N,POINT (-111.89725925723884 40.56968237368951),424060_4491380,2087_000.0,N,SB
1707,2080_004.6_N,POINT (-111.88697206437364 40.57139511869146),424920_4491560,2080_004.6,N,SB
1707,UTA_2004_N,POINT (-111.88697206437364 40.57139511869146),424920_4491560,UTA_2004,N,SB
1708,2080_004.8_N,POINT (-111.88044465862828 40.57327201317432),425480_4491760,2080_004.8,N,SB
1708,2080_005.3_N,POINT (-111.88044465862828 40.57327201317432),425480_4491760,2080_005.3,N,SB
1709,2080_006.9_N,POINT (-111.84979531065686 40.56556213421909),428060_4490880,2080_006.9,N,SB
1709,2080_007.0_N,POINT (-111.84979531065686 40.56556213421909),428060_4490880,2080_007.0,N,SB
1710,2080_007.6_N,POINT (-111.83936837042573 40.56502396861761),428940_4490820,2080_007.6,N,SB
1710,WFRC_8103_N,POINT (-111.83936837042573 40.56502396861761),428940_4490820,WFRC_8103,N,SB
1712,2080_008.6_N,POINT (-111.82453530794054 40.57313868648081),430200_4491700,2080_008.6,N,SB
1712,2089_001.2_N,POINT (-111.82453530794054 40.57313868648081),430200_4491700,2089_001.2,N,SB
1713,2089_000.0_N,POINT (-111.84375551693056 40.57319448581098),428580_4491720,2089_000.0,N,SB
1713,2089_000.9_N,POINT (-111.84375551693056 40.57319448581098),428580_4491720,2089_000.9,N,SB
1714,2082_000.8_N,POINT (-111.87503617525067 40.49068712845092),425840_4482580,2082_000.8,N,SB
1715,2082_001.5_N,POINT (-111.85611567618815 40.50084571142986),427460_4483700,2082_001.5,N,SB
1715,2201_000.0_N,POINT (-111.85611567618815 40.50084571142986),427460_4483700,2201_000.0,N,SB
1716,2082_005.0_N,POINT (-111.83041875340498 40.53330651554696),429660_4487280,2082_005.0,N,SB
1717,WFRC_8102_N,POINT (-111.83734555503403 40.573138428035875),429120_4491720,WFRC_8102,N,SB
1718,2082_009.0_N,POINT (-111.83410995544138 40.58971630834962),429420_4493540,2082_009.0,N,SB
1719,2082_009.6_N,POINT (-111.83309114715166 40.60322233205121),429520_4495040,2082_009.6,N,SB
1720,2082_011.5_N,POINT (-111.83427552915715 40.62423017095446),429440_4497380,2082_011.5,N,SB
1720,2116_003.1_N,POINT (-111.83427552915715 40.62423017095446),429440_4497380,2116_003.1,N,SB
1721,2083_000.0_N,POINT (-112.03300986055085 40.52015250652852),412500_4486000,2083_000.0,N,SB
1721,WFRC_8400_N,POINT (-112.03300986055085 40.52015250652852),412500_4486000,WFRC_8400,N,SB
1722,2083_000.4_N,POINT (-112.03299176659111 40.525586839559374),412500_4486600,2083_000.4,N,SB
1722,2159_002.5_N,POINT (-112.03299176659111 40.525586839559374),412500_4486600,2159_002.5,N,SB
1722,2159_003.1_N,POINT (-112.03299176659111 40.525586839559374),412500_4486600,2159_003.1,N,SB
1723,2083_000.8_N,POINT (-112.03298401644892 40.53223977777554),412520_4487340,2083_000.8,N,SB
1723,WFRC_8385_N,POINT (-112.03298401644892 40.53223977777554),412520_4487340,WFRC_8385,N,SB
1723,WFRC_8386_N,POINT (-112.03298401644892 40.53223977777554),412520_4487340,WFRC_8386,N,SB
